# CMUdict letter-to-sound rules, derived by Viterbi-EM alignment.
# BUILT BY quality/g2p.py --train.  Training split = 105744 CMUdict headwords; 11749 held out (fraction 0.1, seed 20260811).
# Doctrine 13: these rules come from CMUdict, so any accuracy quoted for them is on the HELD-OUT split and nowhere else.
#kind	level	key	phones	count
L	4	rocom	OW K	3
L	4	rocto	AO K	3
L	4	rocur	Y UH	3
L	4	roddi	R AA	3
L	4	rode$	OW D	6
L	4	rodri	R AA	4
L	4	roff$	R AO	6
L	4	roffe	R AA	4
L	4	rog$$	AA G	4
L	4	rogge	R AA	4
L	4	rogra	OW G	9
L	4	rogue	R OW	3
L	4	roh$$	R OW	6
L	4	rohl$	R OW	3
L	4	rolan	L	4
L	4	rold$	R OW	4
L	4	rolf$	R OW	3
L	4	rolin	L	5
L	4	roll$	R OW	7
L	4	rolla	R OW	3
L	4	rolle	R OW	18
L	4	rolli	R OW	12
L	4	rollm	R OW	3
L	4	rolon	AH L	3
L	4	romag	M AE	5
L	4	roman	M	11
L	4	romin	M IH	3
L	4	romis	AY Z	4
L	4	romm$	R AA	4
L	4	romme	R AA	5
L	4	roner	N ER	4
L	4	roni$	N IY	9
L	4	rooks	R UH	9
L	4	rooms	R UW	10
L	4	roope	R UW	4
L	4	roost	R UW	4
L	4	rope$	P	5
L	4	rophe	R AH	3
L	4	rophi	R OW	5
L	4	rople	AA P	3
L	4	ropor	AH P	5
L	4	ropos	AH P	3
L	4	ropou	R AA	4
L	4	ropp$	R AA	7
L	4	roppe	R AA	9
L	4	rosal	Z AH	5
L	4	rosan	Z	3
L	4	rosen	Z AH	18
L	4	rosin	S IY	5
L	4	roten	T	3
L	4	rotes	EH S	7
L	4	roth$	R AO	5
L	4	rothb	R AO	4
L	4	rott$	R AA	5
L	4	rotte	R AA	6
L	4	rotti	R OW	3
L	4	rotz$	R AA	4
L	4	rou$$	R UW	3
L	4	rouch	K R	3
L	4	roud$	R AW	3
L	4	roude	R AW	3
L	4	rounc	R AW	3
L	4	roung	R AW	3
L	4	rout$	R AW	11
L	4	route	R UW	7
L	4	routh	R AW	3
L	4	routi	R AW	3
L	4	rove$	OW V	12
L	4	roven	EH N	4
L	4	rover	V ER	6
L	4	rovin	UW V	3
L	4	row$$	R OW	59
L	4	rowbo	R OW	3
L	4	rowde	R AW	3
L	4	rowe$	R OW	5
L	4	rowed	R OW	3
L	4	rower	OW ER	3
L	4	rowin	R OW	9
L	4	rowle	R OW	4
L	4	rown$	OW N	6
L	4	roy$$	R OY	30
L	4	royal	R OY	7
L	4	rphis	IH Z	3
L	4	rri$$	R IY	10
L	4	rrier	IY ER	12
L	4	rriga	EH R	3
L	4	rrige	R IH	3
L	4	rrima	R IH	4
L	4	rrita	IH R	6
L	4	rrod$	R AH	5
L	4	rrone	R OW	4
L	4	rror$	R ER	3
L	4	rrot$	R AH	3
L	4	rrs$$	R Z	3
L	4	rryin	R IY	3
L	4	rsche	ER SH	3
L	4	rsdal	Z D	3
L	4	rsh$$	R SH	8
L	4	rshad	ER SH	4
L	4	rshal	R SH	7
L	4	rsky$	R S	7
L	4	rsmit	M	3
L	4	rspoo	UW N	3
L	4	rstan	T AE	4
L	4	rstei	IY N	9
L	4	rstin	T	3
L	4	rstit	S T	3
L	4	rth$$	ER TH	72
L	4	rthea	IY S	4
L	4	rthol	OW L	3
L	4	rthur	AA R	3
L	4	rthwa	R TH	3
L	4	rthy$	W ER	7
L	4	rtles	AH L	3
L	4	rtmen	M EH	7
L	4	rton$	AH N	40
L	4	rtune	AH N	3
L	4	rubbe	R AH	7
L	4	rubby	R AH	3
L	4	rubel	B AH	3
L	4	ruct$	AH K	4
L	4	ructi	AH K	9
L	4	ructu	R AH	5
L	4	rudge	R	6
L	4	ruff$	R AH	3
L	4	rug$$	G	4
L	4	rugge	R AH	6
L	4	ruggi	R AH	3
L	4	ruggl	G	3
L	4	rugh$	R AH	3
L	4	ruhl$	L	3
L	4	rulen	L AH	3
L	4	rumin	M IH	5
L	4	rumma	R AH	3
L	4	runer	N ER	3
L	4	ruple	P AH	4
L	4	rupt$	AH P	5
L	4	ryl$$	L	7
L	4	ryman	M	8
L	4	ryn$$	IH N	4
L	4	sabat	B AA	4
L	4	sabba	S AE	3
L	4	sable	B AH	9
L	4	sacch	S AE	5
L	4	sacks	S AE	3
L	4	sacri	K R	5
L	4	sadde	S AE	4
L	4	saffe	S AE	3
L	4	safra	F R	3
L	4	sage$	AH JH	6
L	4	sagre	G R	4
L	4	sak$$	AH K	6
L	4	sal$$	L	17
L	4	salli	S AE	3
L	4	sallo	S AE	4
L	4	salon	L	3
L	4	salve	S AA	3
L	4	samar	M	4
L	4	sampl	S AE	5
L	4	sana$		4
L	4	sanit	N AH	3
L	4	sappe	P IH	3
L	4	sappl	IH S	3
L	4	sappo	S AH	5
L	4	sappr	S AH	8
L	4	sassi	AE S	6
L	4	satch	S AE	3
L	4	satin	T	3
L	4	sato$	AA T	3
L	4	satte	S AE	4
L	4	satur	S AE	6
L	4	sauer	S AW	3
L	4	sauls	S AO	3
L	4	sault	AH S	4
L	4	saute	S OW	3
L	4	savag	AE V	3
L	4	savin	V IY	3
L	4	savor	S EY	5
L	4	savow	S AH	3
L	4	saw$$	S AO	11
L	4	sawed	S AO	3
L	4	say$$	S EY	8
L	4	sayin	S EY	3
L	4	sayle	S EY	3
L	4	sby$$	B IY	20
L	4	sch$$	SH	32
L	4	schac	SH AE	3
L	4	schad	SH AE	3
L	4	scham	SH AE	3
L	4	schan	N	3
L	4	schar	CH AA	5
L	4	schat	SH AE	4
L	4	schau	SH	4
L	4	sche$	SH	4
L	4	schec	SH EH	4
L	4	sched	S K	6
L	4	schee	SH IY	5
L	4	schem	IY	6
L	4	scher	SH ER	35
L	4	schi$	K IY	5
L	4	schic	SH IH	4
L	4	schie	SH IY	9
L	4	schil	SH IH	6
L	4	schim	SH IH	3
L	4	schis	S AH	3
L	4	schlo	SH	4
L	4	schma	SH M	11
L	4	schme	SH	8
L	4	schon	N	3
L	4	schuc	SH AH	7
L	4	schum	SH UW	4
L	4	schur	SH ER	4
L	4	sclos	L	5
L	4	sco$$	K OW	41
L	4	scoe$	K OW	3
L	4	sconc	AH N	4
L	4	scond	AA N	4
L	4	sconn	AH N	3
L	4	scons	AH N	3
L	4	scorp	AO R	5
L	4	scort	K AO	3
L	4	scuff	S K	3
L	4	scupp	S K	3
L	4	scutt	AH	3
L	4	sdorf	D AO	3
L	4	seco$	S EH	3
L	4	secon	S EH	6
L	4	sect$	S EH	5
L	4	secte	S EH	4
L	4	secti	S EH	15
L	4	secto	S EH	3
L	4	secul	S EH	4
L	4	secut	IH K	6
L	4	sed$$	S T	125
L	4	sedla	S EH	3
L	4	seduc	S IH	6
L	4	seful	S F	3
L	4	sehol	OW L	3
L	4	selec	S AH	6
L	4	self$	S EH	6
L	4	selig	L IH	5
L	4	sell$	S AH	22
L	4	sella	S EH	12
L	4	selle	S EH	10
L	4	selli	S EH	9
L	4	sello	S EH	4
L	4	sely$	ER S	4
L	4	sembl	S EH	7
L	4	semic	S EH	3
L	4	semin	M AH	5
L	4	semit	M IH	3
L	4	semme	S EH	3
L	4	senat	N AH	3
L	4	sende	EH N	3
L	4	seneg	N AH	3
L	4	senta	EH N	3
L	4	septi	S EH	3
L	4	seque	AH K	7
L	4	ses$$	IH Z	121
L	4	sett$	S IH	13
L	4	sette	S EH	21
L	4	setti	S EH	12
L	4	seudo		3
L	4	sewor	S W	3
L	4	sey$$	S IY	70
L	4	sform	AO R	3
L	4	sfull	F AH	3
L	4	sguid	G AY	3
L	4	sguis	AY Z	4
L	4	shler	L ER	3
L	4	shon$	AH N	6
L	4	shuma		3
L	4	sibil	S AH	3
L	4	sible	B AH	18
L	4	sibly	N S	3
L	4	sicca	S AH	3
L	4	sick$	S IH	6
L	4	sicke	S IH	5
L	4	sickl	S IH	4
L	4	sidde	S IH	3
L	4	sided	AY D	4
L	4	siden	AH D	9
L	4	sify$	S AH	7
L	4	sifyi	S AH	3
L	4	sight	S AY	11
L	4	signe	AY N	4
L	4	sigur	S IH	3
L	4	silla	S IH	4
L	4	silli	L	3
L	4	sillu	S IH	4
L	4	simme	S IH	5
L	4	simmo	S IH	3
L	4	simon	M AH	6
L	4	simpl	S IH	12
L	4	simul	S IH	5
L	4	sinua	N Y	3
L	4	siolo	TH IY	5
L	4	sione		3
L	4	sions	SH AH	26
L	4	sip$$	P	4
L	4	sipat	P EY	5
L	4	sist$	S IH	4
L	4	sista	IH S	4
L	4	siste	IH S	11
L	4	sisti	IH S	5
L	4	sitiz	AH T	4
L	4	sito$	S IY	3
L	4	sitor	T	3
L	4	sitte	S IH	3
L	4	sitti	S IH	3
L	4	situa	S IH	5
L	4	sity$	S AH	8
L	4	siven	V N	7
L	4	sivit	S IH	4
L	4	sizzl	S IH	5
L	4	sko$$	K OW	11
L	4	slump	S L	3
L	4	smolo	Z M	3
L	4	smore	AO R	7
L	4	snort	AO R	5
L	4	snows	S N	4
L	4	sock$	S AH	3
L	4	sodom	D	3
L	4	sol$$	AA L	5
L	4	sold$	S OW	4
L	4	sole$	OW L	4
L	4	solic	L IH	9
L	4	solid	L IH	6
L	4	solli	S AA	3
L	4	solut	S AH	6
L	4	somal	M AA	3
L	4	some$	AH M	16
L	4	somet	S AH	3
L	4	sophi	S AH	4
L	4	sopho	S AA	4
L	4	sound	S AW	14
L	4	sow$$	S OW	10
L	4	spher	IH R	10
L	4	sphin	IH NG	3
L	4	splac	L	4
L	4	splan	L AE	4
L	4	splas	L	3
L	4	splat	L AE	3
L	4	splic	L	4
L	4	splin	IH N	3
L	4	spoke	OW K	7
L	4	sport	AO R	25
L	4	spose	OW Z	3
L	4	sps$$	S	3
L	4	spy$$	P IY	4
L	4	squad	W AA	4
L	4	squar	W AA	3
L	4	squat	W AA	5
L	4	sque$	S K	13
L	4	squee	W IY	4
L	4	squir	W ER	8
L	4	squot	W OW	4
L	4	srupt	S R	6
L	4	ssley	EH S	3
L	4	sslik	L	3
L	4	ssmen	M AH	5
L	4	ssoci	OW S	5
L	4	ssone	N IY	3
L	4	sspel	S S	3
L	4	ssper	S P	3
L	4	sstat	T	3
L	4	ssure	UH R	6
L	4	sswal	AA S	3
L	4	sswor	W ER	3
L	4	stle$	L	10
L	4	stles	L Z	5
L	4	stocr	AH K	3
L	4	stola	OW	3
L	4	ston$	AH N	76
L	4	stoni	AA N	3
L	4	stor$	ER	4
L	4	stora	AO R	3
L	4	stove	OW	3
L	4	stuar	UW ER	3
L	4	sturb	T ER	11
L	4	sture	ER Z	3
L	4	sturg	ER G	3
L	4	sturm	ER	3
L	4	style	S T	3
L	4	suffe	S AH	3
L	4	suffi	F	5
L	4	sulat	AH L	4
L	4	sulfi	L	3
L	4	sulle	L	3
L	4	sulli	L IH	3
L	4	sume$	UW M	3
L	4	sumed	UW M	4
L	4	sumin	UW M	4
L	4	summo	M AH	3
L	4	susta	S T	4
L	4	swoma	UH M	4
L	4	swome	IH M	4
L	4	tabel	AH B	4
L	4	tabil	EY B	11
L	4	tachi	AE SH	3
L	4	tachm	AE CH	3
L	4	tacks	AE	6
L	4	tacom	AH K	3
L	4	tad$$	AH D	31
L	4	tage$	AH JH	12
L	4	taged	EY JH	3
L	4	tagga	AE	3
L	4	tagna	N AH	3
L	4	tair$	EH R	3
L	4	tak$$	AH K	6
L	4	talam	L AA	3
L	4	talan	L AA	3
L	4	talbo	AE L	3
L	4	tale$	L IY	5
L	4	talia	AE L	7
L	4	talin	IH N	5
L	4	talit	T AE	4
L	4	tam$$	AE M	4
L	4	tamar	M ER	4
L	4	tambu	AA M	5
L	4	tamin	AH N	8
L	4	tamor	M AO	3
L	4	tania	EY N	4
L	4	tanzi		3
L	4	taple	EY P	4
L	4	tapos	OW Z	4
L	4	tappe	AE	5
L	4	tasio	AA S	4
L	4	tasiz	AH S	5
L	4	tate$	EY T	52
L	4	tated	EY T	28
L	4	tatic	AE T	5
L	4	tatis	AH T	4
L	4	tativ	EY T	10
L	4	taube	AW	4
L	4	tavis	AH V	3
L	4	tchan	CH EY	3
L	4	tched	IH CH	5
L	4	tches	AH Z	18
L	4	tchet	CH AH	4
L	4	tchis	AH N	4
L	4	tchma	CH M	6
L	4	ted$$	IH D	856
L	4	tedly	IH D	5
L	4	tefan	IH F	3
L	4	teffe	EH F	5
L	4	tegor	AH G	4
L	4	tel$$	EH L	46
L	4	telec	L AH	10
L	4	telep		5
L	4	teles	L AH	7
L	4	telev	L AH	5
L	4	tella	T EH	8
L	4	telli	T EH	17
L	4	telma		4
L	4	tem$$	AH M	12
L	4	temat	AH M	3
L	4	temen	M AH	8
L	4	temme	EH	3
L	4	tener		9
L	4	teo$$		3
L	4	tep$$	EH P	8
L	4	tephe	IY V	4
L	4	teppe	EH	5
L	4	tetle	L ER	3
L	4	tetra	T	6
L	4	tetri	R IH	3
L	4	tette	T IH	4
L	4	teur$	T ER	3
L	4	tey$$	IY	11
L	4	tflan		3
L	4	thur$	TH ER	3
L	4	tibbe	IH	3
L	4	tices	AH S	5
L	4	ticia	AH N	5
L	4	ticid	AH S	5
L	4	ticke	IH K	10
L	4	ticki		3
L	4	ticks	IH K	8
L	4	ticle	AH K	4
L	4	tide$	AY D	4
L	4	tiful	AH F	5
L	4	tify$	T AH	9
L	4	tifyi	T AH	7
L	4	tigal	IH G	4
L	4	tight	AY T	10
L	4	til$$	IH L	7
L	4	tile$	AH L	12
L	4	tily$	AH L	4
L	4	timbe	M B	4
L	4	timel	M L	3
L	4	tiner	IH N	3
L	4	tinie		3
L	4	tiniz	AH N	3
L	4	tippe	IH	6
L	4	tippi	IH	3
L	4	tipul	IH P	6
L	4	tists	IH S	6
L	4	titan	AY T	3
L	4	titch	T	5
L	4	tite$	AY T	9
L	4	titiv	IH T	3
L	4	tocks	AA	3
L	4	togra	AH G	10
L	4	tok$$	AA K	3
L	4	tol$$	AH L	7
L	4	tole$	OW L	5
L	4	tom$$	AH M	9
L	4	tome$	OW M	3
L	4	top$$	AA P	15
L	4	topli	AA P	3
L	4	toppe	AA	4
L	4	tound	T AW	4
L	4	tov$$	AA F	3
L	4	tover	V ER	3
L	4	tow$$	OW	7
L	4	towns	AW N	5
L	4	tri$$	R IY	4
L	4	tria$		3
L	4	troce	T R	3
L	4	troco	R OW	4
L	4	trofi	T R	3
L	4	troge	T R	3
L	4	trohm	R OW	3
L	4	trole	R OW	3
L	4	trome	R OW	3
L	4	tron$	AA N	24
L	4	trosp	T R	4
L	4	trovi	T R	3
L	4	trows	R AO	4
L	4	trugg	R AH	4
L	4	tscor	AO R	3
L	4	tshal	AH L	3
L	4	tspen	EH N	3
L	4	tstan	AE N	4
L	4	tswor	S W	3
L	4	ttle$		26
L	4	ttlem		6
L	4	ttler		19
L	4	ttone		5
L	4	ttons		3
L	4	ttos$		4
L	4	tula$		5
L	4	tuple	L AH	4
L	4	tutor	AO R	3
L	4	tzler		9
L	4	uable	B AH	4
L	4	ual$$	L	19
L	4	ualit		6
L	4	ualiz	L	5
L	4	uatin	T	5
L	4	uattr	T	3
L	4	ubber	ER	8
L	4	uble$		7
L	4	ubles	L	4
L	4	ublin		3
L	4	ubord	R D	4
L	4	uburb	ER B	4
L	4	ucces	EH S	4
L	4	ucchi		3
L	4	uccum		4
L	4	uche$	UW SH	5
L	4	ucher	K ER	9
L	4	uchin	IH N	3
L	4	ucket	K IH	5
L	4	uckey	AH K	5
L	4	uckin	AH K	7
L	4	ucky$	AH K	4
L	4	uclea	IY ER	4
L	4	uctua	CH AH	3
L	4	udder	ER	4
L	4	uddin	IH N	3
L	4	udge$	AH JH	15
L	4	udged	AH JH	8
L	4	udiat	IY EY	3
L	4	udon$		4
L	4	uegge	R UW	4
L	4	uehl$	L	4
L	4	ueira		3
L	4	uepen	EH N	4
L	4	uera$		3
L	4	uethe		3
L	4	uette		12
L	4	uey$$	IY	6
L	4	uffic	F IH	3
L	4	uffie	IY	3
L	4	uffin	F	5
L	4	uffle	AH L	14
L	4	uffli	AH L	3
L	4	uffus	UW Z	4
L	4	ugher		4
L	4	ughte	T ER	5
L	4	ugmen	EH N	4
L	4	ugo$$		4
L	4	uilbe		4
L	4	uilde		8
L	4	uildi		4
L	4	uilfo		3
L	4	uilt$		5
L	4	uinte		7
L	4	uisin		3
L	4	uisit	AH Z	5
L	4	ulb$$	B	3
L	4	ulcat	K EY	3
L	4	ulke$	K	3
L	4	ull$$		28
L	4	ulla$		7
L	4	ullar		5
L	4	ulled		6
L	4	uller		11
L	4	ulles		3
L	4	ullia		3
L	4	ullib		3
L	4	ullie		5
L	4	ullin		13
L	4	ullis		3
L	4	ullma		5
L	4	ulls$		6
L	4	ulmin	AH N	3
L	4	ulp$$	P	3
L	4	ultra	AH S	4
L	4	umler		3
L	4	umma$	AH	3
L	4	ummat	EY	3
L	4	ummet	AH	4
L	4	ummie	IY Z	3
L	4	umpti	P SH	5
L	4	umula	L EY	7
L	4	unber	B	3
L	4	uncat	NG K	3
L	4	unced	AW N	5
L	4	uncem	S M	4
L	4	unces	IH Z	4
L	4	uncil	S AH	5
L	4	uncom	K AA	7
L	4	uncy$		4
L	4	und$$	D	89
L	4	undan	D AH	4
L	4	undel	D	5
L	4	undes	IH S	3
L	4	undho	D	3
L	4	undic	D	3
L	4	undin	D	15
L	4	undis	D IH	5
L	4	undle	D	6
L	4	undli	D	5
L	4	undo$	D OW	5
L	4	undre	D	3
L	4	undry	D	3
L	4	undst	D S	3
L	4	undt$	AH N	4
L	4	undul	JH AH	3
L	4	undy$	D	9
L	4	unfig	F	4
L	4	unfor	F AO	7
L	4	ung$$	AH NG	30
L	4	ungle	AH L	3
L	4	unk$$	K	17
L	4	unke$	K	4
L	4	unked	AH NG	4
L	4	unkel	K AH	3
L	4	unken	AH N	3
L	4	unket	K IH	3
L	4	unkin	IH N	4
L	4	unkle	K AH	3
L	4	unman	M AE	3
L	4	unner		15
L	4	unnie		3
L	4	unque	K W	4
L	4	uns$$		18
L	4	unsin	S IH	3
L	4	unst$		4
L	4	unsta	S T	3
L	4	unten	AH N	3
L	4	untin	T	15
L	4	untle	T	4
L	4	unton	AH N	4
L	4	untou	T	3
L	4	untre	T R	3
L	4	untro	T	3
L	4	untry	T	3
L	4	untz$	T	8
L	4	unwel	W EH	3
L	4	unz$$	Z	3
L	4	uousl	Y UW	3
L	4	uple$		3
L	4	upper	ER	4
L	4	uppet	AH	4
L	4	uppla	AE N	4
L	4	upple	AH M	6
L	4	uppli	L AY	3
L	4	uppre	EH S	5
L	4	uptio	SH	3
L	4	urbac	B	3
L	4	urbin	B	4
L	4	urchi		6
L	4	urden	AH N	8
L	4	urdin	IH N	3
L	4	urdo$	D OW	3
L	4	urdy$	D	4
L	4	urf$$	ER F	4
L	4	urge$	ER JH	4
L	4	urges	IH S	4
L	4	urgin	ER JH	3
L	4	urk$$	ER K	8
L	4	urkel	AH L	3
L	4	url$$		4
L	4	urlan		3
L	4	urlin		8
L	4	urnar		3
L	4	urner		11
L	4	uro$$		16
L	4	uron$	AA N	3
L	4	urpor	AO R	4
L	4	urqui	ER K	3
L	4	urses		5
L	4	ursin		3
L	4	urthe		6
L	4	urtis	IH S	4
L	4	urtne	N ER	3
L	4	ury$$	IY	39
L	4	usban	AH N	3
L	4	ush$$	UH SH	19
L	4	ushin	SH	4
L	4	ushio	AH N	3
L	4	usk$$	K	6
L	4	uske$	K	3
L	4	usly$		48
L	4	uspen	EH N	5
L	4	usser		13
L	4	ussie		6
L	4	ussma		6
L	4	ustab	T	3
L	4	ustac	T	8
L	4	usted	T	13
L	4	ustic	T	4
L	4	ustif	T	4
L	4	ustin	T	17
L	4	ustle	AH L	4
L	4	ustod	OW D	3
L	4	uston	AH N	3
L	4	ustra	T R	11
L	4	ustri	R IY	13
L	4	ustro	T R	3
L	4	usy$$	Z IY	3
L	4	uth$$	UW TH	31
L	4	uthen	T AH	6
L	4	uther	TH ER	6
L	4	uthfu	TH F	3
L	4	uthie	IY ER	3
L	4	uthor	TH ER	13
L	4	utlan		3
L	4	utler		4
L	4	utoni		3
L	4	utto$	OW	3
L	4	uzza$	S AH	4
L	4	uzzi$	S IY	6
L	4	vacci	K S	5
L	4	vacil	S AH	5
L	4	vagan	V AH	3
L	4	vage$	AH JH	3
L	4	vak$$	K	3
L	4	val$$	L	22
L	4	vale$	L	5
L	4	valer	L	4
L	4	valie	L IH	3
L	4	valla	L	5
L	4	vals$	AH L	3
L	4	van$$	AH N	22
L	4	vania		4
L	4	vante	AA N	3
L	4	vanza		3
L	4	vapor	AE P	6
L	4	vas$$		9
L	4	vasio	EY ZH	3
L	4	vate$	EY T	9
L	4	vated	EY T	10
L	4	vativ	AH T	5
L	4	vay$$	V EY	3
L	4	velde	EH L	3
L	4	velin	AH L	6
L	4	vella	V EH	4
L	4	velli	V EH	3
L	4	vello	V EH	4
L	4	velop	V EH	6
L	4	venat	N EY	3
L	4	vene$	IY N	4
L	4	venez	N	3
L	4	vere$	IH R	3
L	4	veste	AH S	3
L	4	vesti	V EH	16
L	4	veter	T	3
L	4	vett$	V IH	6
L	4	vette	V EH	11
L	4	vey$$	IY	24
L	4	veys$	EY Z	3
L	4	vicar	K ER	3
L	4	vice$	S	3
L	4	vick$	V IH	4
L	4	victi	K	7
L	4	viden	AH D	4
L	4	vigat	G EY	5
L	4	vigne	N Y	3
L	4	viliz	L	4
L	4	villa	L	12
L	4	vin$$	IH N	35
L	4	vine$	AY N	5
L	4	vio$$		4
L	4	viola		6
L	4	vior$	Y ER	3
L	4	vis$$	IH S	16
L	4	visag	Z	3
L	4	vise$	Z	3
L	4	visin	AY Z	3
L	4	vison	IH S	4
L	4	vitat	IH T	5
L	4	vitt$	V IH	8
L	4	vity$	AH T	8
L	4	vitz$	V IH	12
L	4	vivid	V AH	3
L	4	voked	V OW	5
L	4	volen	L AH	4
L	4	volks	L	3
L	4	volum	L	3
L	4	volut	AH L	7
L	4	volve	V AA	5
L	4	voy$$	V OY	5
L	4	vsky$	V S	7
L	4	wable	B AH	3
L	4	waffl	F	3
L	4	wager	JH ER	3
L	4	wagon	G AH	3
L	4	wahle	L	3
L	4	wak$$	K	4
L	4	wal$$	L	6
L	4	wald$	AO L	9
L	4	walko		6
L	4	walt$	W AH	5
L	4	walte		4
L	4	wana$		4
L	4	wara$		3
L	4	wave$	V	5
L	4	wboar	AO R	4
L	4	wedge		5
L	4	welco	L	6
L	4	welte	EH L	4
L	4	wethe	W EH	3
L	4	wey$$	IY	8
L	4	wickl	K L	3
L	4	wife$	F	3
L	4	wig$$	G	11
L	4	wilma	L	3
L	4	wilmo	L	3
L	4	winte		14
L	4	withs	TH	3
L	4	witne	T N	3
L	4	wns$$		31
L	4	wolle	L	3
L	4	wound	UW N	3
L	4	xacer	Z AE	4
L	4	xagge	Z AE	6
L	4	xamin	Z AE	7
L	4	xandr	Z AE	4
L	4	xas$$	AH S	4
L	4	xaspe	Z AE	3
L	4	xchan	CH EY	4
L	4	xclus	L UW	4
L	4	xcuse	Y UW	3
L	4	xed$$	S T	24
L	4	xel$$	AH L	4
L	4	xempl	Z EH	7
L	4	xempt	Z EH	5
L	4	xes$$	IH Z	23
L	4	xey$$	S IY	4
L	4	xigen	S IH	4
L	4	xis$$	S	5
L	4	xiste	Z IH	3
L	4	xity$	S AH	3
L	4	xoner	N ER	5
L	4	xplai	L	3
L	4	xplic	L IH	3
L	4	xplor	L	4
L	4	xport	AO R	8
L	4	xpose	OW Z	3
L	4	xton$	AH N	13
L	4	xtra$	R AH	3
L	4	xtrat	R AH	3
L	4	xture	ER Z	3
L	4	yacin		4
L	4	yak$$	K	4
L	4	yaman	M AA	3
L	4	yamas	M AA	3
L	4	yas$$		8
L	4	yborn		4
L	4	ych$$		3
L	4	yche$		4
L	4	ycle$	L	4
L	4	ycles		3
L	4	ydon$		7
L	4	yette		6
L	4	ymbol	B AH	5
L	4	ymmet	EH	3
L	4	ymore	AO R	3
L	4	ympho	F OW	4
L	4	ympto	P	5
L	4	ynd$$	D	3
L	4	yngos	IH N	3
L	4	ynor$		3
L	4	yns$$		3
L	4	ynski		14
L	4	ynthe	N TH	6
L	4	ynton	AH N	3
L	4	youth		4
L	4	yover	V ER	3
L	4	yphen		4
L	4	ystal	T	10
L	4	ystic	T	4
L	4	ystif	T	4
L	4	yston	OW N	3
L	4	ythe$		3
L	4	zahn$	AH N	3
L	4	zaire	IH R	3
L	4	zak$$	K	21
L	4	zan$$	AH N	4
L	4	zen$$	AH N	22
L	4	zes$$	IH Z	61
L	4	zettl	T	3
L	4	zey$$	IY	7
L	4	zig$$	G	3
L	4	zik$$	K	8
L	4	zin$$	IH N	4
L	4	zione	IY OW	4
L	4	zis$$	IY Z	3
L	4	zky$$	IY	4
L	4	zog$$	G	3
L	4	zold$	L	3
L	4	zzler		4
S	0	1|aab	1	6
S	0	1|aad	1	3
S	0	1|aaf	1	2
S	0	1|aag	1	3
S	0	1|aah	1	1
S	0	1|aak	1	3
S	0	1|aal	1	6
S	0	1|aam	1	2
S	0	1|aan	1	3
S	0	1|aap	1	3
S	0	1|aar	1	9
S	0	1|aas	1	13
S	0	1|ab	1	1
S	0	1|abb	1	6
S	0	1|abe	1	9
S	0	1|abs	1	13
S	0	1|abt	1	1
S	0	1|ace	1	15
S	0	1|ach	1	29
S	0	1|ack	1	45
S	0	1|acq	1	1
S	0	1|acs	1	4
S	0	1|act	1	5
S	0	1|acz	1	2
S	0	1|ad	1	1
S	0	1|add	1	6
S	0	1|ade	1	25
S	0	1|ads	1	23
S	0	1|adt	1	3
S	0	1|adz	1	1
S	0	1|ae	1	1
S	0	1|aef	1	2
S	0	1|aek	1	2
S	0	1|ael	1	2
S	0	1|aen	1	2
S	0	1|aer	1	4
S	0	1|aes	1	1
S	0	1|aez	1	1
S	0	1|afe	1	5
S	0	1|aff	1	17
S	0	1|afs	1	1
S	0	1|aft	1	10
S	0	1|ag	1	1
S	0	1|age	1	16
S	0	1|agg	1	13
S	0	1|agh	1	2
S	0	1|ags	1	18
S	0	1|agt	1	2
S	0	1|ah	1	1
S	0	1|ahd	1	1
S	0	1|ahe	1	1
S	0	1|ahh	1	1
S	0	1|ahl	1	18
S	0	1|ahm	1	13
S	0	1|ahn	1	16
S	0	1|ahr	1	12
S	0	1|ahs	1	4
S	0	1|aht	1	1
S	0	1|ai	1	1
S	0	1|aib	1	3
S	0	1|aid	1	13
S	0	1|aif	1	1
S	0	1|aig	1	4
S	0	1|aik	1	3
S	0	1|ail	1	21
S	0	1|aim	1	8
S	0	1|ain	1	33
S	0	1|air	1	14
S	0	1|ais	1	10
S	0	1|ait	1	11
S	0	1|aix	1	1
S	0	1|aiz	1	2
S	0	1|ajj	1	1
S	0	1|ake	1	34
S	0	1|aks	1	15
S	0	1|al	1	1
S	0	1|alb	1	3
S	0	1|alc	1	1
S	0	1|ald	1	6
S	0	1|ale	1	32
S	0	1|alf	1	5
S	0	1|alk	1	11
S	0	1|all	1	34
S	0	1|alm	1	11
S	0	1|aln	1	1
S	0	1|alp	1	3
S	0	1|als	1	16
S	0	1|alt	1	8
S	0	1|alz	1	4
S	0	1|am	1	1
S	0	1|amb	1	2
S	0	1|ame	1	16
S	0	1|amm	1	12
S	0	1|amn	1	1
S	0	1|amp	1	19
S	0	1|ams	1	23
S	0	1|amt	1	1
S	0	1|an	1	1
S	0	1|anc	1	2
S	0	1|and	1	15
S	0	1|ane	1	32
S	0	1|anf	1	1
S	0	1|ang	1	41
S	0	1|anh	1	5
S	0	1|ank	1	26
S	0	1|ann	1	22
S	0	1|ans	1	29
S	0	1|ant	1	24
S	0	1|anx	1	1
S	0	1|anz	1	14
S	0	1|aos	1	1
S	0	1|ape	1	19
S	0	1|apf	1	3
