# OpenSubtitles 2018 English word frequencies, 50,000 types, rank order.
#
# SOURCE  hermitdave/FrequencyWords content/2018/en/en_50k.txt
#         fetched 2026-08-11, md5 370a7a55f79605b25638e3e262d5f920 of the upstream file
# LICENCE MIT (LICENSE at the repo root, "Copyright (c) 2016 Hermit Dave")
#         over OpenSubtitles 2018 as distributed by OPUS.
#
# WHY IT IS HERE. It is the REGISTER replacement for wordfreq20k.txt, which is
# a 2006 web crawl (see that file's row in data/sources.tsv). Spoken English
# inverts the web list's pathology: `moon` outranks `yahoo` by 13.7x here,
# where the web list has `yahoo` outranking `moon` by 5.6x, and `weep`, `wept`
# and `mourn` exist at all -- the web list has none of the three, which in
# `lyric_harness.CandidateEngine` means not merely unranked but UNOFFERABLE.
#
# WHAT IT DOES NOT FIX. It is still a GLOBAL UNIGRAM RANK. Measured
# leave-one-author-out against what 69 held-out authors actually reached for,
# it blocks 21.4% of realised rhyme partners against the web list's 16.9% --
# real, and small beside the 63.2% the line-final CONDITIONAL reaches. The
# head of any unigram list is function words, and inside a rhyme field that is
# where the exclusion gets spent. quality/RESULTS_SONG_FREQUENCY.md.
#
# TOKENISATION. Upstream splits clitics, so `'s` and `'t` are types (ranks 6
# and 10). They are kept as they came rather than silently merged: a count is
# a coordinate of its tokenisation (doctrine 58/91) and the next person to
# measure this should see the same file the number came from.
#
# INDEPENDENT of every corpus in this repo -- contemporary film and television
# subtitles are not verse, are not sung, and are not any cell's labelled pool.
word	count	rank
'from	591	24279
subaru	591	24280
criminally	591	24281
caw	591	24282
raccoons	591	24283
nο	591	24284
lute	591	24285
battled	591	24286
mozzarella	591	24287
nasser	591	24288
scooped	591	24289
correcting	591	24290
economical	591	24291
holm	591	24292
antisocial	591	24293
negativity	591	24294
rotted	590	24295
vaudeville	590	24296
docile	590	24297
constructing	590	24298
escalated	590	24299
co-operation	590	24300
benjy	590	24301
remanded	590	24302
tether	590	24303
daresay	590	24304
poignant	590	24305
loafers	590	24306
stahl	590	24307
miso	590	24308
rubin	590	24309
humanly	590	24310
relieving	590	24311
irena	589	24312
dalia	589	24313
in-law	589	24314
continuation	589	24315
violates	589	24316
landlords	589	24317
smokers	589	24318
registering	589	24319
seiji	589	24320
oozing	589	24321
buildup	589	24322
avenging	589	24323
etched	589	24324
loon	589	24325
paddling	589	24326
keeler	589	24327
whooshes	589	24328
tenacity	589	24329
wheelbarrow	589	24330
giveaway	589	24331
hazards	589	24332
clinically	589	24333
cubby	589	24334
paroled	589	24335
'not	589	24336
indonesian	589	24337
vidya	589	24338
accumulate	589	24339
angelique	589	24340
flashlights	589	24341
whiny	589	24342
cranking	589	24343
lumberjack	589	24344
bargained	589	24345
developers	588	24346
laszlo	588	24347
taiwanese	588	24348
byrne	588	24349
appetites	588	24350
baz	588	24351
streetcar	588	24352
levin	588	24353
northwestern	588	24354
nak	588	24355
mccormick	588	24356
atonement	588	24357
nightstand	588	24358
bristow	588	24359
armistice	588	24360
shinichi	588	24361
kolkata	588	24362
clowning	588	24363
tightening	588	24364
bakersfield	588	24365
singsong	588	24366
advisory	588	24367
dyin	588	24368
fundraising	588	24369
upped	588	24370
headstrong	588	24371
prevailed	588	24372
hungover	587	24373
birthing	587	24374
stagecoach	587	24375
simulated	587	24376
megumi	587	24377
peddler	587	24378
belmont	587	24379
perfumes	587	24380
demonstrates	587	24381
ecological	587	24382
ola	587	24383
grievance	587	24384
goddesses	587	24385
figment	587	24386
smalls	587	24387
debriefing	587	24388
minorities	587	24389
shelling	587	24390
daredevil	587	24391
clean-up	587	24392
punctuality	587	24393
kush	587	24394
leapt	587	24395
burnin	587	24396
businesswoman	587	24397
sulphur	587	24398
organizer	587	24399
tal	587	24400
ringleader	587	24401
tantrums	586	24402
idealist	586	24403
inkling	586	24404
door-to-door	586	24405
captives	586	24406
chloride	586	24407
musa	586	24408
ang	586	24409
foresight	586	24410
pram	586	24411
do-do	586	24412
crippling	586	24413
bungee	586	24414
fashions	586	24415
hemp	586	24416
gunfight	586	24417
registers	586	24418
celibacy	586	24419
anthropologist	586	24420
ressler	586	24421
libido	586	24422
modification	586	24423
deviant	586	24424
jib	586	24425
pests	586	24426
aaa	586	24427
pensions	586	24428
hummer	586	24429
disagreeable	585	24430
daunting	585	24431
consolidated	585	24432
breen	585	24433
barbra	585	24434
slipstream	585	24435
tr	585	24436
moderation	585	24437
blissful	585	24438
thirty-six	585	24439
moly	585	24440
europa	585	24441
innate	585	24442
viii	585	24443
patents	585	24444
jerrod	585	24445
yoke	585	24446
necklaces	585	24447
comical	585	24448
physiological	585	24449
naps	585	24450
gan	585	24451
valdez	585	24452
ware	585	24453
varies	585	24454
jimenez	585	24455
hanley	585	24456
budding	584	24457
carburetor	584	24458
traffickers	584	24459
unveiling	584	24460
billiard	584	24461
suresh	584	24462
longs	584	24463
klutz	584	24464
benefited	584	24465
outlawed	584	24466
homestead	584	24467
cooke	584	24468
guantanamo	584	24469
dugan	584	24470
balboa	584	24471
bingham	584	24472
soju	584	24473
loosened	584	24474
alessandro	584	24475
watergate	584	24476
pompey	584	24477
expands	584	24478
protestants	584	24479
dima	584	24480
adhere	584	24481
constipated	584	24482
fixation	584	24483
decently	584	24484
chrissake	583	24485
epileptic	583	24486
booted	583	24487
rockwell	583	24488
some-	583	24489
meteors	583	24490
mowing	583	24491
ocd	583	24492
yuji	583	24493
bup	583	24494
aftershave	583	24495
malta	583	24496
animosity	583	24497
whisk	583	24498
lilac	583	24499
greets	583	24500
marwan	583	24501
marika	583	24502
lombard	583	24503
comatose	583	24504
glows	583	24505
aided	583	24506
burroughs	583	24507
greats	582	24508
altman	582	24509
sentries	582	24510
grendizer	582	24511
dentures	582	24512
swindled	582	24513
tnt	582	24514
nobu	582	24515
hadji	582	24516
resin	582	24517
fictitious	582	24518
kelp	582	24519
slush	582	24520
predatory	582	24521
contention	582	24522
navigational	581	24523
pairing	581	24524
emptying	581	24525
pacifist	581	24526
fdr	581	24527
atropine	581	24528
compress	581	24529
unser	581	24530
tip-off	581	24531
quart	581	24532
wgbh	581	24533
chamomile	581	24534
spiteful	581	24535
brawn	581	24536
putt	581	24537
spirituality	581	24538
tyrants	580	24539
valedictorian	580	24540
bureaucrat	580	24541
poacher	580	24542
porters	580	24543
associations	580	24544
formulas	580	24545
hackett	580	24546
embroidery	580	24547
gratifying	580	24548
cps	580	24549
westen	580	24550
reputable	580	24551
glaze	580	24552
wrestled	580	24553
sufferings	580	24554
yume	580	24555
aragon	580	24556
relocation	580	24557
harden	580	24558
amour	580	24559
how-	580	24560
rammed	580	24561
unites	580	24562
helo	580	24563
dupont	580	24564
jiggle	580	24565
symbolizes	580	24566
brainwashing	580	24567
seer	580	24568
ch040200	580	24569
gui	580	24570
symmetrical	580	24571
wikipedia	580	24572
cervical	580	24573
hoon	580	24574
law-abiding	579	24575
bajoran	579	24576
usable	579	24577
voyages	579	24578
sumner	579	24579
lurcio	579	24580
runaways	579	24581
elemental	579	24582
séance	579	24583
terrier	579	24584
chiana	579	24585
mothership	579	24586
shielded	579	24587
promotional	579	24588
tweak	579	24589
fixated	579	24590
mistakenly	579	24591
hellfire	579	24592
juju	579	24593
auctioneer	579	24594
flickering	579	24595
ak	579	24596
tutu	578	24597
isolde	578	24598
merlyn	578	24599
receding	578	24600
underestimating	578	24601
defibrillator	578	24602
chassis	578	24603
incomparable	578	24604
padding	578	24605
hazmat	578	24606
mosaic	578	24607
craters	578	24608
cheeses	578	24609
sickbay	578	24610
locator	578	24611
yielded	578	24612
turbine	578	24613
sporty	578	24614
paz	578	24615
idling	578	24616
disdain	578	24617
mitts	578	24618
hounding	577	24619
inflamed	577	24620
inverted	577	24621
corresponds	577	24622
rosalind	577	24623
gulping	577	24624
suspiciously	577	24625
polyester	577	24626
affinity	577	24627
sforza	577	24628
shifty	577	24629
whitechapel	577	24630
realises	577	24631
treading	577	24632
snotlout	577	24633
triggering	577	24634
crowder	577	24635
celibate	577	24636
getup	577	24637
wedlock	577	24638
mucus	577	24639
metamorphosis	577	24640
tourniquet	577	24641
danni	577	24642
signe	577	24643
irv	577	24644
ablaze	577	24645
illuminated	577	24646
cardiologist	577	24647
schanke	577	24648
inflated	577	24649
artiste	576	24650
lindbergh	576	24651
highs	576	24652
bookshop	576	24653
tc	576	24654
so.	576	24655
impotence	576	24656
muted	576	24657
chevalier	576	24658
unhand	576	24659
tambourine	576	24660
gro	576	24661
jus	576	24662
venerable	576	24663
doberman	576	24664
mogo	576	24665
1800s	576	24666
giuliano	576	24667
wanton	576	24668
transient	576	24669
stepdaughter	576	24670
responsive	576	24671
supermarkets	575	24672
invasive	575	24673
ofhis	575	24674
rots	575	24675
greendale	575	24676
wimps	575	24677
bajor	575	24678
blister	575	24679
bray	575	24680
exchanges	575	24681
attagirl	575	24682
doubly	575	24683
islanders	575	24684
l`ve	575	24685
befall	575	24686
psychedelic	575	24687
faust	575	24688
porcupine	575	24689
deteriorating	575	24690
i.e.	575	24691
escrow	575	24692
sprinklers	575	24693
saracen	575	24694
notoriously	574	24695
gifford	574	24696
passover	574	24697
spidey	574	24698
anterior	574	24699
backfire	574	24700
tokens	574	24701
ajob	574	24702
apricot	574	24703
venomous	574	24704
they-they	574	24705
brisk	574	24706
dhs	574	24707
pac	574	24708
nativity	574	24709
mahogany	574	24710
kunal	574	24711
kondo	574	24712
microchip	574	24713
cai	574	24714
spar	574	24715
massey	574	24716
listen-	574	24717
ardent	573	24718
no-brainer	573	24719
orin	573	24720
psychos	573	24721
jumpsuit	573	24722
amin	573	24723
stinging	573	24724
rustles	573	24725
woolly	573	24726
clitoris	573	24727
verification	573	24728
would-	573	24729
admissible	573	24730
uther	573	24731
caws	573	24732
poppa	573	24733
patronizing	573	24734
scandinavian	573	24735
ailing	573	24736
triads	573	24737
detailing	573	24738
magdalene	573	24739
standoff	573	24740
specifications	573	24741
resumed	573	24742
braids	573	24743
bridger	573	24744
townspeople	572	24745
brainstorm	572	24746
dei	572	24747
breakout	572	24748
tangerine	572	24749
tzu	572	24750
insidious	572	24751
gumbo	572	24752
icons	572	24753
watchful	572	24754
cruisers	572	24755
somalia	572	24756
crucifixion	572	24757
piranha	572	24758
darkened	572	24759
ratty	572	24760
protagonist	572	24761
pyre	572	24762
huffs	572	24763
ima	572	24764
zoning	572	24765
great-grandmother	572	24766
we`ll	572	24767
bracket	572	24768
nuño	572	24769
scrappy	572	24770
decorum	572	24771
childress	572	24772
stifled	572	24773
sd-6	571	24774
ballots	571	24775
bayonets	571	24776
applejack	571	24777
dmitry	571	24778
decomposition	571	24779
voucher	571	24780
taoist	571	24781
shat	571	24782
raindrops	571	24783
wrought	571	24784
converge	571	24785
paisley	571	24786
almeida	571	24787
changer	571	24788
chipmunk	571	24789
bloc	571	24790
airstrip	571	24791
amore	571	24792
clog	571	24793
tinder	571	24794
dreamers	571	24795
lien	570	24796
tolstoy	570	24797
molester	570	24798
transference	570	24799
lightman	570	24800
algerian	570	24801
lucio	570	24802
stomped	570	24803
buenas	570	24804
qualification	570	24805
perps	570	24806
repertoire	570	24807
stoker	570	24808
pester	570	24809
backdrop	570	24810
optics	570	24811
bff	570	24812
müller	570	24813
counters	570	24814
statutory	570	24815
deport	570	24816
gyeon-woo	570	24817
waterfalls	570	24818
cuffed	570	24819
rosebud	570	24820
molasses	570	24821
baltar	569	24822
strengthened	569	24823
renovations	569	24824
haw	569	24825
ville	569	24826
mastery	569	24827
marci	569	24828
feasible	569	24829
gospels	569	24830
clément	569	24831
sixties	569	24832
drastically	569	24833
flourished	569	24834
pokemon	569	24835
priced	569	24836
borneo	569	24837
header	569	24838
quigley	569	24839
inhaled	569	24840
'est-ce	569	24841
considerations	569	24842
towing	569	24843
cranial	569	24844
purified	569	24845
summoning	569	24846
attachments	569	24847
ngo	569	24848
mcgregor	568	24849
moot	568	24850
opus	568	24851
nonexistent	568	24852
meaner	568	24853
poncho	568	24854
paulette	568	24855
sheriffs	568	24856
agitation	568	24857
indiscretion	568	24858
escalator	568	24859
outsmart	568	24860
undying	568	24861
armin	568	24862
bilfran	568	24863
trav	568	24864
glazed	568	24865
fairer	568	24866
100th	568	24867
vino	568	24868
heathens	568	24869
flicker	567	24870
weirdness	567	24871
stomachache	567	24872
downed	567	24873
stony	567	24874
charmaine	567	24875
enema	567	24876
rector	567	24877
platt	567	24878
alight	567	24879
ransacked	567	24880
bartlet	567	24881
shortcomings	567	24882
wedged	567	24883
skyscrapers	567	24884
goto	567	24885
uh-uh-uh	567	24886
krieger	567	24887
femoral	567	24888
forcefully	567	24889
overseeing	567	24890
rosalee	567	24891
sparrows	567	24892
polaroid	567	24893
beaut	567	24894
dori	567	24895
woozy	567	24896
pediatric	567	24897
holla	567	24898
slacks	567	24899
barr	567	24900
mikado	567	24901
pleas	567	24902
infatuation	566	24903
tlhe	566	24904
tuscany	566	24905
tasked	566	24906
churning	566	24907
aloof	566	24908
extremist	566	24909
billiards	566	24910
plentiful	566	24911
kingpin	566	24912
gull	566	24913
assurances	566	24914
faculties	566	24915
existential	566	24916
loudest	566	24917
sixpence	566	24918
nodes	566	24919
tremor	566	24920
things-	566	24921
incorrigible	566	24922
hanover	566	24923
overprotective	566	24924
cui	566	24925
llama	566	24926
wearin	566	24927
coupe	566	24928
inexcusable	566	24929
botanical	566	24930
pastrami	566	24931
cooperated	566	24932
mortgaged	566	24933
day-	566	24934
dimwit	566	24935
nurtured	566	24936
subtlety	566	24937
quarreled	566	24938
whiplash	565	24939
zhan	565	24940
flipper	565	24941
kristy	565	24942
fie	565	24943
baby-sitting	565	24944
racks	565	24945
t-bone	565	24946
hp	565	24947
interferes	565	24948
stroking	565	24949
recklessly	565	24950
thyroid	565	24951
scaffold	565	24952
epa	565	24953
off-line	565	24954
livingstone	565	24955
instructors	565	24956
burritos	565	24957
thereof	565	24958
drat	565	24959
lleó	565	24960
yagyu	565	24961
protestors	564	24962
lode	564	24963
tripod	564	24964
mcmanus	564	24965
tris	564	24966
mullet	564	24967
teyla	564	24968
squeamish	564	24969
euphemism	564	24970
tarnished	564	24971
brahms	564	24972
ancestry	564	24973
becks	564	24974
ramifications	564	24975
tracer	564	24976
pedals	564	24977
steamy	564	24978
beginners	564	24979
babcock	564	24980
skydiving	564	24981
liqueur	564	24982
tribeca	564	24983
conspirators	564	24984
renard	564	24985
napalm	564	24986
infidels	564	24987
shrimps	564	24988
outbursts	564	24989
tosser	564	24990
hops	564	24991
dramafever	564	24992
dictation	564	24993
yukiko	564	24994
quivering	563	24995
rationally	563	24996
alleviate	563	24997
cloaking	563	24998
crayons	563	24999
cheekbones	563	25000
complicity	563	25001
blowtorch	563	25002
avoids	563	25003
gettysburg	563	25004
veggies	563	25005
departs	563	25006
anne-marie	563	25007
duds	563	25008
it--it	563	25009
old-timer	563	25010
conservatives	563	25011
endowed	563	25012
meanings	563	25013
ph.d.	563	25014
jean-claude	562	25015
'after	562	25016
coon	562	25017
clutter	562	25018
mahmoud	562	25019
leona	562	25020
cob	562	25021
endeavour	562	25022
hoses	562	25023
jackals	562	25024
tightened	562	25025
infatuated	562	25026
tamper	562	25027
kishan	562	25028
bagging	562	25029
mallet	562	25030
bram	562	25031
clemency	562	25032
plummer	561	25033
suffocation	561	25034
ikea	561	25035
pointer	561	25036
nugent	561	25037
need-	561	25038
strapping	561	25039
shoddy	561	25040
juanito	561	25041
saturated	561	25042
husky	561	25043
jase	561	25044
cornish	561	25045
smooches	561	25046
shik	561	25047
prejudices	561	25048
incapacitated	561	25049
gar	561	25050
precedes	561	25051
anaesthetic	561	25052
skyscraper	561	25053
assigning	561	25054
that--that	561	25055
imperialism	561	25056
'leary	561	25057
sinai	561	25058
validate	561	25059
robotics	561	25060
apprehension	560	25061
boning	560	25062
bharat	560	25063
objectively	560	25064
amputate	560	25065
sanskrit	560	25066
calibre	560	25067
attained	560	25068
computing	560	25069
high-risk	560	25070
jr.	560	25071
confuses	560	25072
sprinkler	560	25073
unfairly	560	25074
shhhh	560	25075
unused	560	25076
evidences	560	25077
dwyer	560	25078
waged	559	25079
revision	559	25080
melodies	559	25081
soulless	559	25082
amorous	559	25083
head-to-head	559	25084
screwy	559	25085
reinvent	559	25086
pesticide	559	25087
adulthood	559	25088
lessen	559	25089
amjad	559	25090
balkans	559	25091
confines	559	25092
footballer	559	25093
renovated	559	25094
begone	559	25095
cynicism	559	25096
ditches	559	25097
lun	559	25098
pitied	559	25099
innings	559	25100
tuppence	559	25101
deserting	559	25102
night-	559	25103
seedy	559	25104
robb	559	25105
luanne	559	25106
korsak	558	25107
broadcasts	558	25108
sociology	558	25109
unparalleled	558	25110
chomping	558	25111
crawls	558	25112
shortcuts	558	25113
punishments	558	25114
portals	558	25115
antiquity	558	25116
ooh-ooh-ooh	558	25117
peaked	558	25118
reigning	558	25119
banal	558	25120
rihanna	558	25121
dinghy	558	25122
cynic	558	25123
constables	558	25124
paulson	558	25125
custodian	558	25126
knowles	558	25127
coughed	558	25128
hornblower	558	25129
acquittal	558	25130
anja	558	25131
handover	558	25132
'brian	558	25133
lipton	557	25134
manhole	557	25135
launchpad	557	25136
caresses	557	25137
marksman	557	25138
sultry	557	25139
impressionable	557	25140
ofhere	557	25141
clipper	557	25142
jayne	557	25143
preferable	557	25144
amazes	557	25145
confesses	557	25146
retrieval	557	25147
timers	557	25148
petal	557	25149
matisse	557	25150
merc	557	25151
hastily	557	25152
vaginas	557	25153
flowery	557	25154
nosey	557	25155
omg	557	25156
transparency	557	25157
stimulus	557	25158
clad	556	25159
gondola	556	25160
hooters	556	25161
schwarzenegger	556	25162
browsing	556	25163
pecking	556	25164
matti	556	25165
henson	556	25166
rockford	556	25167
alluring	556	25168
demographic	556	25169
'by	556	25170
adalind	556	25171
drips	556	25172
zorn	556	25173
foa	556	25174
strategically	556	25175
absorbs	556	25176
scamp	555	25177
please-	555	25178
inaccurate	555	25179
forthwith	555	25180
sponges	555	25181
grapevine	555	25182
womanizer	555	25183
periodic	555	25184
occupants	555	25185
nae	555	25186
piggyback	555	25187
malachi	555	25188
man-to-man	555	25189
cite	555	25190
parachutes	555	25191
brunt	555	25192
b-but	555	25193
seekers	555	25194
disagreements	555	25195
shalini	555	25196
filmmaking	555	25197
suffolk	555	25198
schnell	555	25199
adjoining	555	25200
gooey	555	25201
p.j.	555	25202
slacking	555	25203
lyndsey	555	25204
luz	555	25205
speculating	555	25206
screened	555	25207
cleary	555	25208
aberdeen	555	25209
simultaneous	555	25210
lint	555	25211
oft	555	25212
mariko	554	25213
bartowski	554	25214
stooge	554	25215
cross-eyed	554	25216
drafts	554	25217
titled	554	25218
symbolism	554	25219
first-aid	554	25220
gradual	554	25221
clack	554	25222
impatience	554	25223
enlightening	554	25224
migrants	554	25225
ludo	554	25226
anchors	554	25227
declining	554	25228
rena	554	25229
protested	554	25230
secondhand	554	25231
terrorize	554	25232
ineffective	554	25233
dobson	554	25234
syllable	554	25235
verbally	554	25236
wrongdoing	554	25237
rourke	554	25238
utilities	554	25239
kool-aid	554	25240
acknowledging	554	25241
primate	554	25242
lout	553	25243
stratton	553	25244
ηe	553	25245
bookies	553	25246
revert	553	25247
racked	553	25248
congratulation	553	25249
dorrit	553	25250
sarcastically	553	25251
aquarius	553	25252
atari	553	25253
chalet	553	25254
greenberg	553	25255
bern	553	25256
disgusts	553	25257
unfolding	553	25258
pax	553	25259
persuading	553	25260
nicks	553	25261
kia	553	25262
adhesive	553	25263
miyamoto	553	25264
understandably	553	25265
crease	553	25266
resists	553	25267
todo	552	25268
bello	552	25269
carina	552	25270
dekker	552	25271
ojai	552	25272
cu	552	25273
spasm	552	25274
kafka	552	25275
tweeted	552	25276
mahesh	552	25277
recapture	552	25278
anemia	552	25279
disbanded	552	25280
dorky	552	25281
she`s	552	25282
aptitude	552	25283
dominoes	552	25284
trini	552	25285
ovens	552	25286
hutchinson	552	25287
god-given	552	25288
carelessness	552	25289
simpleton	552	25290
lll	552	25291
indigo	552	25292
chewy	552	25293
kal-el	552	25294
nom	552	25295
icelandic	552	25296
amend	552	25297
daze	552	25298
candidacy	551	25299
foreseen	551	25300
playa	551	25301
sondra	551	25302
muffler	551	25303
unfulfilled	551	25304
